Date,Close,Predicted_close
2020-01-06,212.60000610351562,192.5154
2020-01-07,213.05999755859375,192.47829
2020-01-08,215.22000122070312,192.45845
2020-01-09,218.3000030517578,192.44522
2020-01-10,218.05999755859375,192.4348
2020-01-13,221.91000366210938,192.4094
2020-01-14,219.05999755859375,192.40178
2020-01-15,221.14999389648438,192.39444
2020-01-16,221.77000427246094,192.38731
2020-01-17,222.13999938964844,192.38042
2020-01-21,221.44000244140625,192.35439
2020-01-22,221.32000732421875,192.34824
2020-01-23,219.75999450683594,192.34218
2020-01-24,217.94000244140625,192.33626
2020-01-27,214.8699951171875,192.31909
2020-01-28,217.7899932861328,192.31357
2020-01-29,223.22999572753906,192.30815
2020-01-30,209.52999877929688,192.30283
2020-01-31,201.91000366210938,192.29759
2020-02-03,204.19000244140625,192.28244
2020-01-06,212.60000610351562,192.8096
2020-01-07,213.05999755859375,192.7168
2020-01-08,215.22000122070312,192.67926
2020-01-09,218.3000030517578,192.65924
2020-01-10,218.05999755859375,192.64587
2020-01-13,221.91000366210938,192.61765
2020-01-14,219.05999755859375,192.6096
2020-01-15,221.14999389648438,192.60188
2020-01-16,221.77000427246094,192.5944
2020-01-17,222.13999938964844,192.58716
2020-01-21,221.44000244140625,192.56007
2020-01-22,221.32000732421875,192.55368
2020-01-23,219.75999450683594,192.5474
2020-01-24,217.94000244140625,192.54124
2020-01-27,214.8699951171875,192.52347
2020-01-28,217.7899932861328,192.51776
2020-01-29,223.22999572753906,192.51216
2020-01-30,209.52999877929688,192.50662
2020-01-31,201.91000366210938,192.5012
2020-02-03,204.19000244140625,192.4855
2020-02-04,209.8300018310547,192.48045
2020-01-07,213.05999755859375,192.96562
2020-01-08,215.22000122070312,192.87007
2020-01-09,218.3000030517578,192.83159
2020-01-10,218.05999755859375,192.81111
2020-01-13,221.91000366210938,192.77734
2020-01-14,219.05999755859375,192.76868
2020-01-15,221.14999389648438,192.76042
2020-01-16,221.77000427246094,192.75252
2020-01-17,222.13999938964844,192.74486
2020-01-21,221.44000244140625,192.71637
2020-01-22,221.32000732421875,192.70967
2020-01-23,219.75999450683594,192.70311
2020-01-24,217.94000244140625,192.69667
2020-01-27,214.8699951171875,192.67809
2020-01-28,217.7899932861328,192.67212
2020-01-29,223.22999572753906,192.66624
2020-01-30,209.52999877929688,192.66049
2020-01-31,201.91000366210938,192.65483
2020-02-03,204.19000244140625,192.63844
2020-02-04,209.8300018310547,192.63316
2020-02-05,210.11000061035156,192.62798
2020-01-13,221.91000366210938,193.21414
2020-01-14,219.05999755859375,193.17139
2020-01-15,221.14999389648438,193.14966
2020-01-16,221.77000427246094,193.13538
2020-01-17,222.13999938964844,193.124
2020-01-21,221.44000244140625,193.08597
2020-01-22,221.32000732421875,193.07716
2020-01-23,219.75999450683594,193.06857
2020-01-24,217.94000244140625,193.06021
2020-01-27,214.8699951171875,193.03615
2020-01-28,217.7899932861328,193.02844
2020-01-29,223.22999572753906,193.0209
2020-01-30,209.52999877929688,193.01347
2020-01-31,201.91000366210938,193.00621
2020-02-03,204.19000244140625,192.98518
2020-02-04,209.8300018310547,192.9784
2020-02-05,210.11000061035156,192.97177
2020-02-06,210.85000610351562,192.96524
2020-02-07,212.3300018310547,192.95883
2020-02-10,213.05999755859375,192.94026
2020-01-13,221.91000366210938,193.42117
2020-01-14,219.05999755859375,193.30634
2020-01-15,221.14999389648438,193.2634
2020-01-16,221.77000427246094,193.24173
2020-01-17,222.13999938964844,193.22751
2020-01-21,221.44000244140625,193.18681
2020-01-22,221.32000732421875,193.17766
2020-01-23,219.75999450683594,193.16869
2020-01-24,217.94000244140625,193.15994
2020-01-27,214.8699951171875,193.13483
2020-01-28,217.7899932861328,193.12679
2020-01-29,223.22999572753906,193.11891
2020-01-30,209.52999877929688,193.11119
2020-01-31,201.91000366210938,193.1036
2020-02-03,204.19000244140625,193.0817
2020-02-04,209.8300018310547,193.07465
2020-02-05,210.11000061035156,193.06773
2020-02-06,210.85000610351562,193.06094
2020-02-07,212.3300018310547,193.05428
2020-02-10,213.05999755859375,193.03496
2020-02-11,207.19000244140625,193.02875
2020-01-14,219.05999755859375,193.50471
2020-01-15,221.14999389648438,193.38853
2020-01-16,221.77000427246094,193.34569
2020-01-17,222.13999938964844,193.32423
2020-01-21,221.44000244140625,193.27878
2020-01-22,221.32000732421875,193.26927
2020-01-23,219.75999450683594,193.25995
2020-01-24,217.94000244140625,193.25082
2020-01-27,214.8699951171875,193.22461
2020-01-28,217.7899932861328,193.21625
2020-01-29,223.22999572753906,193.20804
2020-01-30,209.52999877929688,193.2
2020-01-31,201.91000366210938,193.19212
2020-02-03,204.19000244140625,193.16931
2020-02-04,209.8300018310547,193.16197
2020-02-05,210.11000061035156,193.15477
2020-02-06,210.85000610351562,193.14772
2020-02-07,212.3300018310547,193.14076
2020-02-10,213.05999755859375,193.12068
2020-02-11,207.19000244140625,193.11421
2020-02-12,210.75999450683594,193.10788
2020-01-21,221.44000244140625,194.3385
2020-01-22,221.32000732421875,194.3034
2020-01-23,219.75999450683594,194.2869
2020-01-24,217.94000244140625,194.27579
2020-01-27,214.8699951171875,194.24731
2020-01-28,217.7899932861328,194.23784
2020-01-29,223.22999572753906,194.22835
2020-01-30,209.52999877929688,194.21893
2020-01-31,201.91000366210938,194.20964
2020-02-03,204.19000244140625,194.18271
2020-02-04,209.8300018310547,194.17407
2020-02-05,210.11000061035156,194.16557
2020-02-06,210.85000610351562,194.15726
2020-02-07,212.3300018310547,194.14908
2020-02-10,213.05999755859375,194.12544
2020-02-11,207.19000244140625,194.11786
2020-02-12,210.75999450683594,194.11043
2020-02-13,213.13999938964844,194.10312
2020-02-14,214.17999267578125,194.09595
2020-02-18,217.8000030517578,194.06854
2020-01-21,221.44000244140625,194.64507
2020-01-22,221.32000732421875,194.5398
2020-01-23,219.75999450683594,194.50568
2020-01-24,217.94000244140625,194.48979
2020-01-27,214.8699951171875,194.46037
2020-01-28,217.7899932861328,194.451
2020-01-29,223.22999572753906,194.44154
2020-01-30,209.52999877929688,194.43208
2020-01-31,201.91000366210938,194.42267
2020-02-03,204.19000244140625,194.3952
2020-02-04,209.8300018310547,194.38635
2020-02-05,210.11000061035156,194.3777
2020-02-06,210.85000610351562,194.36917
2020-02-07,212.3300018310547,194.36082
2020-02-10,213.05999755859375,194.33667
2020-02-11,207.19000244140625,194.32893
2020-02-12,210.75999450683594,194.32132
2020-02-13,213.13999938964844,194.31384
2020-02-14,214.17999267578125,194.3065
2020-02-18,217.8000030517578,194.27853
2020-02-19,217.49000549316406,194.27187
2020-01-27,214.8699951171875,195.89726
2020-01-28,217.7899932861328,195.87555
2020-01-29,223.22999572753906,195.86636
2020-01-30,209.52999877929688,195.85954
2020-01-31,201.91000366210938,195.85248
2020-02-03,204.19000244140625,195.82788
2020-02-04,209.8300018310547,195.81909
2020-02-05,210.11000061035156,195.81024
2020-02-06,210.85000610351562,195.80144
2020-02-07,212.3300018310547,195.79274
2020-02-10,213.05999755859375,195.76746
2020-02-11,207.19000244140625,195.75932
2020-02-12,210.75999450683594,195.75136
2020-02-13,213.13999938964844,195.74352
2020-02-14,214.17999267578125,195.73584
2020-02-18,217.8000030517578,195.7065
2020-02-19,217.49000549316406,195.6995
2020-02-20,214.5800018310547,195.69261
2020-02-21,210.17999267578125,195.6859
2020-02-24,200.72000122070312,195.66646
2020-01-28,217.7899932861328,196.59528
2020-01-29,223.22999572753906,196.52412
2020-01-30,209.52999877929688,196.50627
2020-01-31,201.91000366210938,196.49911
2020-02-03,204.19000244140625,196.48006
2020-02-04,209.8300018310547,196.47224
2020-02-05,210.11000061035156,196.46402
2020-02-06,210.85000610351562,196.45555
2020-02-07,212.3300018310547,196.44704
2020-02-10,213.05999755859375,196.42183
2020-02-11,207.19000244140625,196.4137
2020-02-12,210.75999450683594,196.4057
2020-02-13,213.13999938964844,196.39781
2020-02-14,214.17999267578125,196.39009
2020-02-18,217.8000030517578,196.36061
2020-02-19,217.49000549316406,196.35359
2020-02-20,214.5800018310547,196.3467
2020-02-21,210.17999267578125,196.33995
2020-02-24,200.72000122070312,196.3204
2020-02-25,196.77000427246094,196.31416
2020-02-26,197.1999969482422,196.30801
2020-02-03,204.19000244140625,198.1447
2020-02-04,209.8300018310547,198.13951
2020-02-05,210.11000061035156,198.13847
2020-02-06,210.85000610351562,198.13617
2020-02-07,212.3300018310547,198.13199
2020-02-10,213.05999755859375,198.11273
2020-02-11,207.19000244140625,198.10535
2020-02-12,210.75999450683594,198.09787
2020-02-13,213.13999938964844,198.0904
2020-02-14,214.17999267578125,198.083
2020-02-18,217.8000030517578,198.05461
2020-02-19,217.49000549316406,198.04785
2020-02-20,214.5800018310547,198.04121
2020-02-21,210.17999267578125,198.03471
2020-02-24,200.72000122070312,198.01595
2020-02-25,196.77000427246094,198.00993
2020-02-26,197.1999969482422,198.00404
2020-02-27,189.75,197.99828
2020-02-28,192.47000122070312,197.99261
2020-03-02,196.44000244140625,197.97632
2020-02-03,204.19000244140625,198.49005
2020-02-04,209.8300018310547,198.45334
2020-02-05,210.11000061035156,198.44946
2020-02-06,210.85000610351562,198.44907
2020-02-07,212.3300018310547,198.44713
2020-02-10,213.05999755859375,198.43155
2020-02-11,207.19000244140625,198.42468
2020-02-12,210.75999450683594,198.41754
2020-02-13,213.13999938964844,198.41026
2020-02-14,214.17999267578125,198.40303
2020-02-18,217.8000030517578,198.37503
2020-02-19,217.49000549316406,198.36836
2020-02-20,214.5800018310547,198.3618
2020-02-21,210.17999267578125,198.35538
2020-02-24,200.72000122070312,198.33684
2020-02-25,196.77000427246094,198.3309
2020-02-26,197.1999969482422,198.3251
2020-02-27,189.75,198.31938
2020-02-28,192.47000122070312,198.31381
2020-03-02,196.44000244140625,198.29771
2020-03-03,185.88999938964844,198.29257
2020-02-04,209.8300018310547,198.78514
2020-02-05,210.11000061035156,198.75868
2020-02-06,210.85000610351562,198.75847
2020-02-07,212.3300018310547,198.75964
2020-02-10,213.05999755859375,198.74988
2020-02-11,207.19000244140625,198.7438
2020-02-12,210.75999450683594,198.73715
2020-02-13,213.13999938964844,198.73022
2020-02-14,214.17999267578125,198.72319
2020-02-18,217.8000030517578,198.69565
2020-02-19,217.49000549316406,198.68906
2020-02-20,214.5800018310547,198.68259
2020-02-21,210.17999267578125,198.67625
2020-02-24,200.72000122070312,198.65797
2020-02-25,196.77000427246094,198.65211
2020-02-26,197.1999969482422,198.64641
2020-02-27,189.75,198.64078
2020-02-28,192.47000122070312,198.63528
2020-03-02,196.44000244140625,198.61942
2020-03-03,185.88999938964844,198.61436
