Date,Close,Predicted_close
2020-01-06,212.60000610351562,207.33723
2020-01-07,213.05999755859375,207.36516
2020-01-08,215.22000122070312,207.38507
2020-01-09,218.3000030517578,207.3948
2020-01-10,218.05999755859375,207.39725
2020-01-13,221.91000366210938,207.38304
2020-01-14,219.05999755859375,207.37247
2020-01-15,221.14999389648438,207.3586
2020-01-16,221.77000427246094,207.34108
2020-01-17,222.13999938964844,207.31944
2020-01-21,221.44000244140625,207.18036
2020-01-22,221.32000732421875,207.12967
2020-01-23,219.75999450683594,207.07112
2020-01-24,217.94000244140625,207.00392
2020-01-27,214.8699951171875,206.75304
2020-01-28,217.7899932861328,206.6534
2020-01-29,223.22999572753906,206.54616
2020-01-30,209.52999877929688,206.43185
2020-01-31,201.91000366210938,206.31116
2020-02-03,204.19000244140625,205.9199
2020-01-06,212.60000610351562,207.65025
2020-01-07,213.05999755859375,207.66006
2020-01-08,215.22000122070312,207.69113
2020-01-09,218.3000030517578,207.71474
2020-01-10,218.05999755859375,207.72838
2020-01-13,221.91000366210938,207.73645
2020-01-14,219.05999755859375,207.733
2020-01-15,221.14999389648438,207.72655
2020-01-16,221.77000427246094,207.71683
2020-01-17,222.13999938964844,207.70357
2020-01-21,221.44000244140625,207.60478
2020-01-22,221.32000732421875,207.56612
2020-01-23,219.75999450683594,207.52063
2020-01-24,217.94000244140625,207.46759
2020-01-27,214.8699951171875,207.25934
2020-01-28,217.7899932861328,207.1741
2020-01-29,223.22999572753906,207.08101
2020-01-30,209.52999877929688,206.98038
2020-01-31,201.91000366210938,206.87268
2020-02-03,204.19000244140625,206.51404
2020-02-04,209.8300018310547,206.38565
2020-01-07,213.05999755859375,208.25461
2020-01-08,215.22000122070312,208.27747
2020-01-09,218.3000030517578,208.32065
2020-01-10,218.05999755859375,208.35628
2020-01-13,221.91000366210938,208.41624
2020-01-14,219.05999755859375,208.4284
2020-01-15,221.14999389648438,208.43793
2020-01-16,221.77000427246094,208.44458
2020-01-17,222.13999938964844,208.44815
2020-01-21,221.44000244140625,208.42522
2020-01-22,221.32000732421875,208.40764
2020-01-23,219.75999450683594,208.3844
2020-01-24,217.94000244140625,208.35513
2020-01-27,214.8699951171875,208.22488
2020-01-28,217.7899932861328,208.16682
2020-01-29,223.22999572753906,208.10138
2020-01-30,209.52999877929688,208.02847
2020-01-31,201.91000366210938,207.94814
2020-02-03,204.19000244140625,207.6661
2020-02-04,209.8300018310547,207.56018
2020-02-05,210.11000061035156,207.44946
2020-01-13,221.91000366210938,211.15034
2020-01-14,219.05999755859375,211.21024
2020-01-15,221.14999389648438,211.25558
2020-01-16,221.77000427246094,211.28696
2020-01-17,222.13999938964844,211.30884
2020-01-21,221.44000244140625,211.35123
2020-01-22,221.32000732421875,211.3522
2020-01-23,219.75999450683594,211.3489
2020-01-24,217.94000244140625,211.34077
2020-01-27,214.8699951171875,211.28033
2020-01-28,217.7899932861328,211.24586
